seq,ra,dec,mag,z_best,z_spec,z_phot,z_spec_quality,zphot_l68,zphot_u68,zphot_l95,zphot_u95,snr,m,m_std
19678.0,53.1212654,-27.7439289,24.18,0.616,-99.0,0.616,-99.0,0.55,0.71,0.5,0.79,46.35,240000000.0,25700000.0
19679.0,53.1824608,-27.74333,25.21,0.33,-99.0,0.33,-99.0,0.25,0.42,0.18,0.5,24.31,40700000.0,10700000.0
19681.0,53.1021652,-27.7434235,24.69,0.907,-99.0,0.907,-99.0,0.85,0.96,0.79,1.02,39.11,310000000.0,37900000.0
19683.0,53.12285229999999,-27.7433891,24.67,3.256,-99.0,3.2560000000000002,-99.0,3.19,3.32,3.05,3.42,32.85,4450000000.0,2220000000.0
19687.0,53.1149025,-27.7435436,25.0,0.14,-99.0,0.14,-99.0,0.1,0.19,0.04,0.29,20.26,7750000.0,3040000.0
19691.0,53.211719499999994,-27.743169800000004,25.37,2.572,-99.0,2.572,-99.0,1.12,2.64,0.23,7.23,8.85,5110000000.0,2310000000.0
19695.0,53.1448593,-27.743410100000002,24.2,0.634,-99.0,0.634,-99.0,0.58,0.69,0.51,0.75,50.34,245000000.0,41200000.0
19698.0,53.1028137,-27.7435799,23.99,1.643,-99.0,1.643,-99.0,1.56,1.74,1.43,1.85,50.73,1930000000.0,718000000.0
19699.0,53.117183700000005,-27.7433739,24.6,1.013,-99.0,1.013,-99.0,0.95,1.07,0.89,1.13,39.75,415000000.0,57000000.0
19700.0,53.1949844,-27.744163500000003,23.01,1.654,-99.0,1.6540000000000001,-99.0,1.58,1.73,1.51,1.82,94.61,8980000000.0,1380000000.0
19702.0,53.1984978,-27.744106300000002,22.78,1.186,1.163,1.186,2.0,1.13,1.24,1.08,1.31,103.56,9240000000.0,2800000000.0
19703.0,53.105938,-27.7433929,24.98,2.877,-99.0,2.877,-99.0,2.83,2.92,0.12,2.99,21.02,574000000.0,230000000.0
19705.0,53.10310749999999,-27.7431202,25.26,1.69,-99.0,1.69,-99.0,1.6,1.78,1.52,1.87,20.69,549000000.0,96600000.0
19706.0,53.17153929999999,-27.7433434,24.56,0.288,-99.0,0.28800000000000003,-99.0,0.23,0.35,0.18,0.41,35.21,45900000.0,6640000.0
19707.0,53.17253879999999,-27.7430038,25.93,4.107,-99.0,4.107,-99.0,3.92,4.27,0.71,4.48,10.01,293000000.0,108000000.0
19709.0,53.2037048,-27.743160200000002,24.96,0.095,-99.0,0.095,-99.0,0.05,2.98,0.01,6.46,14.56,6820000.0,2330000.0
19712.0,53.1602554,-27.743263199999998,24.4,0.974,-99.0,0.9740000000000001,-99.0,0.91,1.04,0.83,1.09,43.94,332000000.0,64800000.0
19713.0,53.11988829999999,-27.7430344,25.36,3.058,-99.0,4.842,-99.0,4.19,5.18,1.87,7.85,16.28,29000000000.0,14200000000.0
19714.0,53.06373979999999,-27.7429886,26.02,3.764,-99.0,3.764,-99.0,3.58,3.96,3.33,4.17,11.55,1310000000.0,1040000000.0
19717.0,53.1780701,-27.7430153,25.38,2.419,-99.0,2.419,-99.0,2.31,2.54,2.21,2.66,25.06,1350000000.0,225000000.0
19719.0,53.19994739999999,-27.7428989,25.32,2.79,-99.0,2.79,-99.0,2.7,2.9,1.93,6.03,10.49,1470000000.0,193000000.0
19720.0,53.2023811,-27.7430553,25.04,0.496,-99.0,0.496,-99.0,0.39,0.61,0.11,0.7,18.22,69200000.0,21100000.0
19725.0,53.1058998,-27.743848800000002,23.75,0.05,-99.0,0.05,-99.0,0.03,0.07,0.02,0.1,47.8,5560000.0,2810000.0
19726.0,53.1555061,-27.742889399999996,25.65,1.24,-99.0,1.24,-99.0,1.14,1.34,1.06,1.42,14.8,224000000.0,38700000.0
19734.0,53.1011581,-27.743082,24.97,0.914,-99.0,0.914,-99.0,0.84,0.99,0.77,1.05,24.24,178000000.0,27800000.0
19741.0,53.132637,-27.743145000000002,23.42,1.8834,1.8834,1.83,1.0,1.68,1.95,1.5,2.05,89.94,10300000000.0,3290000000.0
19742.0,53.136539500000005,-27.7436352,22.22,0.464,0.5238,0.46399999999999997,2.0,0.41,0.51,0.34,0.55,153.33,1450000000.0,258000000.0
19743.0,53.107017500000005,-27.743406300000004,23.4,0.482,-99.0,0.48200000000000004,-99.0,0.44,0.53,0.38,0.57,75.12,469000000.0,84500000.0
19746.0,53.138073,-27.7428875,25.07,0.605,-99.0,0.605,-99.0,0.53,0.68,0.46,0.78,20.9,130000000.0,44800000.0
19748.0,53.19162370000001,-27.742729200000003,24.51,0.49,-99.0,0.49,-99.0,0.42,0.53,0.07,0.62,54.12,225000000.0,45300000.0
19751.0,53.1075706,-27.742975199999997,24.05,0.058,-99.0,0.057999999999999996,-99.0,0.03,0.08,0.01,0.1,41.02,9140000.0,7730000.0
19754.0,53.152401,-27.742481199999997,25.21,0.346,-99.0,0.34600000000000003,-99.0,0.24,0.45,0.15,0.53,10.38,23100000.0,8990000.0
19755.0,53.1604576,-27.742605199999996,25.41,1.255,-99.0,1.255,-99.0,1.15,1.36,1.05,1.5,14.69,342000000.0,83000000.0
19757.0,53.205444299999996,-27.7426891,24.66,0.374,-99.0,0.374,-99.0,0.27,0.46,0.14,0.55,20.88,170000000.0,67800000.0
19760.0,53.151298499999996,-27.742908500000002,23.83,3.4129,3.4129,3.4360000000000004,1.0,3.36,3.51,3.29,3.61,58.36,14000000000.0,3410000000.0
19761.0,53.091018700000006,-27.7428913,24.12,0.575,-99.0,0.575,-99.0,0.52,0.63,0.47,0.69,49.29,518000000.0,169000000.0
19762.0,53.148239100000005,-27.7439327,20.42,0.525,0.525,0.47600000000000003,1.0,0.42,0.54,0.36,0.58,476.02,10600000000.0,2140000000.0
19763.0,53.2109375,-27.7425365,24.58,1.263,-99.0,1.263,-99.0,1.17,1.47,1.1,2.14,20.45,1350000000.0,555000000.0
19766.0,53.1492424,-27.742544199999998,25.39,0.703,-99.0,0.703,-99.0,0.59,0.81,0.46,0.92,13.69,115000000.0,37500000.0
19769.0,53.1766739,-27.742420199999998,25.77,1.75,-99.0,1.75,-99.0,1.6,1.89,1.41,2.03,17.32,636000000.0,121000000.0
19771.0,53.1721535,-27.743362400000002,21.72,0.733,0.733,0.701,1.0,0.65,0.75,0.6,0.81,298.15,14400000000.0,3840000000.0
19772.0,53.065864600000005,-27.742921799999998,23.22,1.061,-99.0,1.061,-99.0,1.01,1.12,0.95,1.16,86.67,1560000000.0,221000000.0
19775.0,53.2022705,-27.7427387,24.18,0.075,-99.0,0.075,-99.0,0.04,0.11,0.01,0.14,30.79,8260000.0,4190000.0
19779.0,53.1616821,-27.742334399999997,25.53,2.085,-99.0,2.085,-99.0,1.97,2.21,1.84,2.33,20.7,1280000000.0,218000000.0
19782.0,53.182766,-27.742368699999997,25.61,0.592,-99.0,0.5920000000000001,-99.0,0.48,0.71,0.29,0.94,11.94,49000000.0,9790000.0
19785.0,53.12743760000001,-27.742267600000005,25.36,3.222,-99.0,3.222,-99.0,3.15,3.31,3.08,3.46,14.75,760000000.0,193000000.0
19786.0,53.1874313,-27.7423477,25.19,0.813,-99.0,0.813,-99.0,0.71,0.91,0.62,0.99,25.94,268000000.0,24100000.0
19789.0,53.1981125,-27.742441200000002,24.65,2.661,-99.0,2.661,-99.0,2.36,2.95,2.17,3.57,30.09,24300000000.0,7590000000.0
19791.0,53.1607208,-27.7428207,23.36,0.937,-99.0,0.937,-99.0,0.88,1.0,0.8,1.05,69.92,1220000000.0,174000000.0
19793.0,53.101078,-27.742103600000004,25.95,3.561,-99.0,3.5610000000000004,-99.0,3.42,3.7,3.3,3.85,13.81,1510000000.0,639000000.0
19794.0,53.129070299999995,-27.7430248,23.54,1.222,1.222,1.236,1.0,1.18,1.29,1.13,1.34,84.63,1410000000.0,183000000.0
19796.0,53.1693459,-27.7421608,25.32,2.424,-99.0,2.424,-99.0,2.31,2.56,2.22,2.7,26.78,946000000.0,206000000.0
19797.0,53.10901260000001,-27.7425575,23.36,1.6085,1.6085,1.5930000000000002,1.0,1.54,1.65,1.47,1.71,94.86,4250000000.0,969000000.0
19798.0,53.1802406,-27.7424068,24.44,1.459,-99.0,1.459,-99.0,1.37,1.55,1.26,1.66,33.96,712000000.0,235000000.0
19799.0,53.151268,-27.7420025,26.08,1.934,-99.0,1.9340000000000002,-99.0,1.78,2.13,1.29,2.51,9.72,218000000.0,59000000.0
19802.0,53.158916500000004,-27.742672,22.09,2.3279,2.3279,2.126,1.0,1.97,2.42,0.39,8.37,147.23,26900000000.0,5630000000.0
19805.0,53.1352654,-27.742088300000002,25.55,0.631,-99.0,0.631,-99.0,0.53,0.73,0.41,0.83,20.41,95500000.0,10700000.0
19808.0,53.148922,-27.7422962,24.38,1.303,-99.0,1.3030000000000002,-99.0,1.23,1.38,1.14,1.46,31.59,1160000000.0,146000000.0
19809.0,53.1686554,-27.7421417,24.51,2.3271,2.3271,2.415,1.0,2.3,2.62,2.14,3.11,44.83,1550000000.0,554000000.0
19810.0,53.113395700000005,-27.7422543,25.07,0.163,-99.0,0.163,-99.0,0.08,0.26,0.02,0.41,15.63,5060000.0,3320000.0
19814.0,53.172863,-27.7444572,21.32,1.296,1.296,1.3430000000000002,1.0,1.27,1.41,1.2,1.5,269.99,102000000000.0,31500000000.0
19816.0,53.1417809,-27.742517499999998,22.09,0.5246,0.5246,0.513,1.0,0.46,0.57,0.41,0.63,190.07,1210000000.0,134000000.0
19819.0,53.1213188,-27.7421951,24.45,1.199,-99.0,1.199,-99.0,1.13,1.26,1.02,1.36,45.06,1040000000.0,239000000.0
19820.0,53.0634804,-27.743869800000002,22.29,1.109,1.109,1.219,1.0,1.16,1.28,1.07,1.34,131.19,10000000000.0,4060000000.0
19823.0,53.140426600000005,-27.7420959,24.62,2.606,-99.0,2.6060000000000003,-99.0,2.55,2.66,2.5,2.72,25.06,1270000000.0,128000000.0
19825.0,53.121208200000005,-27.741830800000002,25.9,0.977,-99.0,0.977,-99.0,0.37,1.67,0.09,6.96,12.6,297000000.0,122000000.0
19827.0,53.1274757,-27.741766,25.43,2.94,-99.0,2.94,-99.0,2.85,3.19,0.06,5.51,9.64,358000000.0,72400000.0
19828.0,53.1738586,-27.7417221,26.28,2.597,-99.0,2.597,-99.0,2.47,2.7,0.51,2.82,11.48,340000000.0,106000000.0
19829.0,53.0646858,-27.742454499999997,23.31,1.227,-99.0,1.227,-99.0,1.16,1.29,1.1,1.36,63.48,1330000000.0,452000000.0
19831.0,53.10674670000001,-27.741813699999998,25.45,0.305,-99.0,0.305,-99.0,0.12,0.51,0.03,2.48,12.84,21300000.0,8150000.0
19833.0,53.065231299999994,-27.7428989,23.21,2.6161,2.6161,2.634,1.0,2.59,2.68,2.54,2.74,71.85,5230000000.0,989000000.0
19835.0,53.174083700000004,-27.741680100000004,26.18,0.492,-99.0,0.49200000000000005,-99.0,0.31,0.68,0.18,0.86,10.93,29100000.0,3240000.0
19836.0,53.2021141,-27.742309600000002,23.43,1.267,-99.0,1.2670000000000001,-99.0,1.19,1.35,1.11,1.45,53.92,1190000000.0,528000000.0
19839.0,53.180168200000004,-27.741769800000004,25.37,0.587,-99.0,0.5870000000000001,-99.0,0.51,0.66,0.41,0.73,20.57,80200000.0,8190000.0
19843.0,53.1322327,-27.7418919,24.9,1.114,-99.0,1.114,-99.0,1.06,1.17,1.01,1.23,27.86,437000000.0,89200000.0
19845.0,53.168251,-27.741926199999998,25.08,4.12,4.12,3.947,1.0,3.86,4.04,3.77,4.14,27.86,2960000000.0,461000000.0
19846.0,53.0962029,-27.7416096,26.15,0.56,-99.0,0.56,-99.0,0.52,2.76,0.29,4.61,10.13,24600000.0,3810000.0
19847.0,53.159446700000004,-27.742282899999996,23.89,0.064,-99.0,0.064,-99.0,0.04,0.09,0.02,1.17,26.8,4870000.0,6290000.0
19850.0,53.0971794,-27.7422543,23.38,1.192,1.221,1.192,2.0,1.14,1.25,1.09,1.31,75.91,2260000000.0,433000000.0
19852.0,53.169693,-27.7421207,23.74,0.7662,0.7662,0.8220000000000001,1.0,0.76,0.88,0.71,0.94,76.36,505000000.0,72400000.0
19855.0,53.14020920000001,-27.7416477,24.73,0.064,-99.0,0.064,-99.0,0.03,0.11,0.01,0.59,17.37,2230000.0,3700000.0
19860.0,53.1989632,-27.7414474,26.38,1.194,-99.0,1.194,-99.0,0.9,1.56,0.48,3.15,10.41,117000000.0,36800000.0
19866.0,53.129535700000005,-27.742582300000002,22.77,1.223,1.223,1.21,1.0,1.17,1.25,1.12,1.3,131.8,2520000000.0,921000000.0
19869.0,53.0257645,-27.7413845,25.92,3.201,-99.0,3.201,-99.0,3.12,3.28,3.06,3.4,17.01,2540000000.0,401000000.0
19871.0,53.12100600000001,-27.742281,22.42,1.202,1.202,1.51,1.0,1.45,1.56,1.4,1.64,198.47,25200000000.0,12500000000.0
19872.0,53.1995316,-27.7414913,25.4,3.422,-99.0,3.4219999999999997,-99.0,3.32,3.52,3.24,3.65,22.57,3180000000.0,779000000.0
19873.0,53.1986809,-27.7416859,24.92,1.009,-99.0,1.0090000000000001,-99.0,0.94,1.08,0.86,1.14,32.74,454000000.0,24100000.0
19874.0,53.202648200000006,-27.741375,25.68,1.319,-99.0,1.319,-99.0,0.75,2.58,0.27,2.76,8.71,150000000.0,51600000.0
19876.0,53.0968552,-27.741489399999995,25.41,2.612,-99.0,2.612,-99.0,2.54,2.69,2.43,2.77,17.95,1140000000.0,165000000.0
19881.0,53.1532364,-27.741539000000003,24.5,0.524,-99.0,0.524,-99.0,0.47,4.47,0.4,6.01,47.34,315000000.0,143000000.0
19882.0,53.151714299999995,-27.741548499999997,24.13,0.06,-99.0,0.06,-99.0,0.04,0.08,0.01,0.12,25.17,1970000.0,3770000.0
19884.0,53.0258179,-27.7418785,24.15,1.206,1.1893,1.206,3.0,1.14,1.27,1.08,1.34,33.68,654000000.0,215000000.0
19889.0,53.137958499999996,-27.7421398,24.05,0.594,-99.0,0.594,-99.0,0.53,0.66,0.47,0.71,50.54,190000000.0,24800000.0
19895.0,53.162082700000006,-27.7413979,24.46,2.544,2.6191,2.544,2.0,2.49,2.59,2.41,2.65,35.11,970000000.0,235000000.0
19896.0,53.1375885,-27.743503600000004,19.63,0.605,0.605,0.5820000000000001,1.0,0.55,0.62,0.51,0.64,958.03,43400000000.0,13400000000.0
19898.0,53.146392799999994,-27.7412872,25.29,3.388,-99.0,3.388,-99.0,3.29,3.49,3.21,3.63,18.46,2840000000.0,1140000000.0
19902.0,53.204208400000006,-27.7410946,25.47,0.412,-99.0,0.41200000000000003,-99.0,0.29,0.53,0.09,0.63,15.81,32700000.0,10100000.0
19908.0,53.1995392,-27.742567100000002,22.63,2.187,-99.0,2.187,-99.0,2.06,2.31,1.95,2.51,89.77,62400000000.0,18300000000.0
19912.0,53.207614899999996,-27.7412663,23.87,0.482,-99.0,0.48200000000000004,-99.0,0.41,0.55,0.31,0.63,29.29,238000000.0,88700000.0
19916.0,53.212654099999995,-27.740867600000005,24.86,2.252,-99.0,2.252,-99.0,1.78,2.45,0.2,2.68,8.86,1340000000.0,677000000.0
19917.0,53.1389961,-27.7410717,25.19,0.976,-99.0,0.976,-99.0,0.85,1.08,0.7,1.17,20.65,267000000.0,46900000.0
19918.0,53.14999770000001,-27.741346399999998,24.4,1.128,-99.0,1.128,-99.0,1.07,1.19,1.02,1.28,35.14,564000000.0,48900000.0
19922.0,53.189857499999995,-27.7412891,24.24,1.209,-99.0,1.209,-99.0,1.14,1.28,1.07,1.36,51.65,1070000000.0,153000000.0
19924.0,53.2027397,-27.7425232,22.51,0.215,0.215,1.266,1.0,1.19,1.36,1.13,1.91,86.68,95000000.0,116000000.0
19925.0,53.1616936,-27.741003000000003,24.64,2.747,-99.0,2.747,-99.0,2.64,2.81,0.27,2.95,32.62,1980000000.0,734000000.0
19926.0,53.1519318,-27.741268199999997,23.97,1.454,-99.0,1.454,-99.0,1.37,1.53,1.28,1.62,37.34,1230000000.0,420000000.0
19929.0,53.151939399999996,-27.7421284,22.62,0.662,0.0,0.662,2.0,0.61,0.71,0.57,0.76,76.81,1140000000.0,159000000.0
19931.0,53.1305656,-27.740921000000004,25.08,1.072,-99.0,1.072,-99.0,0.99,1.15,0.9,1.22,32.9,302000000.0,36000000.0
19932.0,53.204997999999996,-27.741022100000002,24.48,2.57,-99.0,2.57,-99.0,2.51,2.63,2.45,2.7,30.77,2120000000.0,274000000.0
19933.0,53.1200562,-27.741804100000003,23.12,1.879,-99.0,1.879,-99.0,1.76,2.0,1.65,2.11,102.27,35300000000.0,10100000000.0
19934.0,53.1460953,-27.7409897,23.86,0.681,-99.0,0.6809999999999999,-99.0,0.62,0.76,0.58,0.89,65.87,871000000.0,237000000.0
19935.0,53.15082170000001,-27.741821299999998,22.88,1.361,2.2634,1.361,3.0,1.29,1.43,1.23,1.5,81.37,3810000000.0,600000000.0
19936.0,53.1921387,-27.740915299999998,24.91,3.702,-99.0,3.702,-99.0,3.3,4.06,3.14,4.31,27.74,15300000000.0,5010000000.0
19942.0,53.14645,-27.740799,25.27,0.655,-99.0,0.655,-99.0,0.56,0.75,0.47,0.84,21.16,84200000.0,9100000.0
19943.0,53.2042694,-27.7406559,25.94,0.744,-99.0,0.7440000000000001,-99.0,0.62,0.87,0.53,0.99,13.66,54800000.0,5070000.0
19944.0,53.150783499999996,-27.740774199999997,25.16,1.294,-99.0,1.294,-99.0,1.17,1.42,1.07,1.6,14.65,576000000.0,89300000.0
19947.0,53.1424255,-27.740785600000002,25.3,1.258,-99.0,1.258,-99.0,1.16,1.36,1.06,1.45,14.58,305000000.0,97100000.0
19950.0,53.2030449,-27.7408028,25.14,0.305,-99.0,0.305,-99.0,0.19,0.42,0.11,0.51,17.42,27700000.0,2560000.0
19953.0,53.2071152,-27.740924800000002,23.53,1.611,-99.0,1.611,-99.0,1.47,1.86,1.35,2.0,28.37,2860000000.0,645000000.0
19956.0,53.159839600000005,-27.7410755,24.33,1.251,-99.0,1.251,-99.0,1.17,1.34,1.1,1.44,35.51,1330000000.0,132000000.0
19958.0,53.1108093,-27.7409401,24.4,0.223,-99.0,0.223,-99.0,0.13,0.33,0.07,0.47,36.85,20600000.0,2850000.0
19959.0,53.1073456,-27.7419109,21.26,0.891,0.891,0.81,1.0,0.73,0.89,0.61,3.5,359.51,34700000000.0,10500000000.0
19960.0,53.2017059,-27.7406788,24.27,2.238,-99.0,2.238,-99.0,2.11,2.34,1.96,2.43,42.98,2330000000.0,874000000.0
19961.0,53.188953399999995,-27.740829499999997,23.44,0.39,-99.0,0.39,-99.0,0.36,0.43,0.32,0.47,110.24,303000000.0,114000000.0
19962.0,53.0225029,-27.741455100000003,22.55,0.91,0.91,1.0390000000000001,1.0,0.99,1.09,0.93,1.14,131.49,4340000000.0,823000000.0
19963.0,53.1593437,-27.7433414,23.41,0.112,-99.0,0.11199999999999999,-99.0,0.08,0.15,0.03,0.18,34.83,22100000.0,6140000.0
19970.0,53.0264816,-27.740762699999998,24.87,0.131,-99.0,0.131,-99.0,0.08,0.18,0.03,0.26,17.99,16200000.0,8190000.0
19971.0,53.14169690000001,-27.7408333,24.04,0.961,-99.0,0.961,-99.0,0.91,1.02,0.84,1.07,53.15,807000000.0,145000000.0
19972.0,53.0947495,-27.7404518,24.79,0.252,-99.0,0.252,-99.0,0.16,0.36,0.1,0.45,50.78,36200000.0,8320000.0
19973.0,53.1479378,-27.7404842,25.13,1.058,-99.0,1.058,-99.0,0.99,1.13,0.9,1.2,22.78,209000000.0,31300000.0
19976.0,53.142948200000006,-27.7406425,24.66,1.672,-99.0,1.672,-99.0,1.57,1.78,1.45,1.91,28.99,2120000000.0,491000000.0
19977.0,53.1653366,-27.740852399999998,23.83,0.71,-99.0,0.71,-99.0,0.64,0.78,0.57,0.85,55.55,346000000.0,79600000.0
19978.0,53.1146889,-27.740667300000002,24.95,2.864,-99.0,2.864,-99.0,2.8,2.92,2.72,2.98,24.74,1320000000.0,290000000.0
19980.0,53.103095999999994,-27.7414875,22.97,1.703,1.9259,1.703,2.0,1.57,1.81,1.48,1.92,69.13,5640000000.0,2150000000.0
19981.0,53.1688118,-27.7409439,24.41,1.136,-99.0,1.136,-99.0,1.05,1.23,0.97,1.37,39.03,545000000.0,199000000.0
19983.0,53.2075233,-27.740625399999995,23.48,0.53,-99.0,0.53,-99.0,0.49,0.57,0.46,0.63,33.54,782000000.0,214000000.0
19990.0,53.1192665,-27.740888599999998,24.21,0.875,-99.0,0.875,-99.0,0.77,0.99,0.53,4.31,47.42,432000000.0,137000000.0
19991.0,53.207904799999994,-27.740879100000004,22.45,1.23,-99.0,1.23,-99.0,1.17,1.29,1.11,1.35,92.79,8900000000.0,1620000000.0
19992.0,53.1727295,-27.740280199999997,26.18,0.649,-99.0,0.649,-99.0,0.37,0.88,0.22,1.0,9.38,47900000.0,4870000.0
19995.0,53.204074899999995,-27.741437899999994,21.72,0.2162,0.2162,0.285,1.0,0.22,0.37,0.17,0.46,202.84,255000000.0,32400000.0
19996.0,53.1072998,-27.741081199999996,23.42,0.93,-99.0,0.93,-99.0,0.88,0.98,0.83,1.03,69.83,1070000000.0,208000000.0
19998.0,53.1091919,-27.7406425,23.09,0.48,-99.0,0.48,-99.0,0.42,0.54,0.37,0.6,123.7,385000000.0,45000000.0
20006.0,53.1120872,-27.7401447,26.47,1.866,-99.0,1.8659999999999999,-99.0,1.67,2.06,1.43,2.24,18.27,204000000.0,37100000.0
20012.0,53.10461039999999,-27.7404499,23.91,1.22,1.22,1.226,1.0,1.16,1.29,1.11,1.35,68.38,1240000000.0,346000000.0
20015.0,53.112812,-27.740421299999998,25.14,1.129,-99.0,1.129,-99.0,1.05,1.21,0.93,1.29,22.96,304000000.0,70300000.0
20016.0,53.212421400000004,-27.740036,25.33,1.742,-99.0,1.742,-99.0,1.63,1.87,1.55,2.04,4.95,737000000.0,550000000.0
20017.0,53.162262,-27.7406101,23.05,0.643,-99.0,0.643,-99.0,0.58,0.7,0.53,0.75,105.79,905000000.0,124000000.0
20025.0,53.2093544,-27.740119899999996,24.57,0.72,-99.0,0.72,-99.0,0.62,0.83,0.51,0.93,10.72,159000000.0,17700000.0
20028.0,53.2049904,-27.740526199999998,22.72,0.695,-99.0,0.695,-99.0,0.64,0.75,0.59,0.8,122.65,1760000000.0,295000000.0
20029.0,53.1632767,-27.739910100000003,25.93,1.658,-99.0,1.6580000000000001,-99.0,1.55,1.78,0.57,6.03,11.61,311000000.0,242000000.0
20034.0,53.1047707,-27.740053200000002,25.22,2.339,-99.0,2.339,-99.0,2.23,2.45,2.08,2.57,25.04,874000000.0,231000000.0
20038.0,53.10541529999999,-27.739879600000002,25.95,3.828,-99.0,3.8280000000000003,-99.0,3.62,4.03,3.45,4.21,14.58,4050000000.0,603000000.0
20039.0,53.172126799999994,-27.7400799,24.51,2.067,-99.0,2.0669999999999997,-99.0,1.98,2.17,1.9,2.29,39.53,2040000000.0,387000000.0
20040.0,53.2115211,-27.740179100000002,23.29,0.347,-99.0,0.34700000000000003,-99.0,0.26,0.43,0.16,0.49,34.7,180000000.0,19100000.0
20044.0,53.1494255,-27.7400303,24.91,0.701,-99.0,0.701,-99.0,0.63,0.77,0.56,0.84,24.56,339000000.0,65800000.0
20046.0,53.158329,-27.7397766,25.65,1.95,-99.0,1.95,-99.0,1.8,2.12,1.49,2.43,8.56,321000000.0,65200000.0
20047.0,53.1117706,-27.7401543,23.27,1.613,1.613,1.63,1.0,1.58,1.68,1.53,1.75,96.88,2680000000.0,729000000.0
20053.0,53.17059329999999,-27.7409916,22.36,1.298,1.298,1.264,1.0,1.2,1.32,1.13,1.38,182.9,31500000000.0,4190000000.0
20055.0,53.1436882,-27.739797600000003,25.21,1.028,-99.0,1.028,-99.0,0.94,1.12,0.81,1.21,15.41,298000000.0,38100000.0
20058.0,53.139492000000004,-27.7417679,21.8,0.1474,0.1474,0.126,1.0,0.09,0.15,0.06,0.18,150.8,134000000.0,36800000.0
20061.0,53.17253879999999,-27.739946399999997,23.97,1.955,-99.0,1.955,-99.0,1.89,2.01,1.81,2.06,59.22,3630000000.0,866000000.0
20065.0,53.1796608,-27.739725099999998,25.24,0.488,-99.0,0.488,-99.0,0.34,0.63,0.16,0.73,27.15,91200000.0,9250000.0
20066.0,53.100887300000004,-27.7407093,23.02,1.024,1.0153,1.024,3.0,0.97,1.08,0.9,1.13,72.71,1390000000.0,351000000.0
20067.0,53.1587791,-27.7423859,20.61,1.221,1.221,1.203,1.0,1.16,1.25,1.07,1.31,345.11,79000000000.0,14700000000.0
20070.0,53.026577,-27.7400055,24.17,0.103,-99.0,0.10300000000000001,-99.0,0.08,0.13,0.02,0.18,20.9,7930000.0,5600000.0
20072.0,53.17584229999999,-27.739612599999997,25.58,0.641,-99.0,0.6409999999999999,-99.0,0.51,0.76,0.28,0.87,18.44,90700000.0,15600000.0
20080.0,53.157253299999994,-27.7397957,24.4,0.932,-99.0,0.932,-99.0,0.87,0.99,0.81,1.04,35.27,556000000.0,99200000.0
20086.0,53.1078186,-27.739564899999998,25.77,0.44,-99.0,0.44,-99.0,0.3,0.57,0.19,0.67,16.97,39300000.0,10700000.0
20091.0,53.1316032,-27.739969300000002,24.16,0.137,1.7876,0.13699999999999998,3.0,0.09,0.18,0.05,0.23,44.16,15400000.0,3760000.0
20092.0,53.1971436,-27.7394886,25.76,2.687,-99.0,2.687,-99.0,2.6,2.76,0.26,2.86,15.05,441000000.0,84000000.0
20094.0,53.1657448,-27.7394123,25.84,1.027,-99.0,1.0270000000000001,-99.0,0.85,1.2,0.42,1.33,18.65,123000000.0,56200000.0
20095.0,53.19543839999999,-27.7393265,25.77,1.708,-99.0,1.7080000000000002,-99.0,1.55,1.86,1.37,2.01,13.87,537000000.0,121000000.0
20099.0,53.0202522,-27.739658399999996,24.6,0.607,-99.0,0.607,-99.0,0.52,0.69,0.44,0.76,27.5,180000000.0,30000000.0
20100.0,53.15948100000001,-27.739337899999995,25.62,2.661,-99.0,2.661,-99.0,2.59,2.74,2.51,2.83,17.81,1030000000.0,352000000.0
20101.0,53.1243286,-27.739572499999998,19.89,0.087,0.076,0.087,2.0,0.06,0.13,0.03,0.3,1946.26,203000000.0,93800000.0
20103.0,53.1628723,-27.739822399999998,24.43,0.117,-99.0,0.11699999999999999,-99.0,0.07,0.17,0.02,0.27,21.52,8900000.0,6580000.0
20107.0,53.2011795,-27.7400761,22.7,0.2468,0.2468,0.46,1.0,0.4,0.51,0.33,0.57,101.25,149000000.0,35300000.0
20109.0,53.181045499999996,-27.7393799,25.63,1.653,-99.0,1.653,-99.0,1.58,1.73,1.5,1.8,17.7,292000000.0,59500000.0
20116.0,53.1490593,-27.7392044,25.28,0.096,-99.0,0.096,-99.0,0.05,0.14,0.01,0.19,7.93,3200000.0,3090000.0
20118.0,53.1353111,-27.7390976,25.74,0.292,-99.0,0.292,-99.0,0.19,0.4,0.11,0.52,8.68,14500000.0,4390000.0
20121.0,53.0996017,-27.7392483,25.07,0.591,-99.0,0.591,-99.0,0.5,0.68,0.4,0.76,21.05,139000000.0,16200000.0
20123.0,53.102504700000004,-27.7411385,21.56,0.539,0.539,0.523,1.0,0.47,0.58,0.42,0.64,246.96,2290000000.0,295000000.0
20124.0,53.1775818,-27.739625899999997,22.35,0.454,0.0,0.45399999999999996,2.0,0.42,5.13,0.26,9.18,231.36,2250000000.0,894000000.0
20127.0,53.110786399999995,-27.739160499999997,25.55,1.876,-99.0,1.876,-99.0,1.79,1.97,1.67,2.06,21.15,993000000.0,178000000.0
20129.0,53.11637879999999,-27.739206300000003,24.57,3.279,-99.0,3.279,-99.0,3.24,3.32,3.18,3.38,44.02,11000000000.0,2210000000.0
